id,name,category,n_dlcs,n_expansions,year,follows,in_franchise,genres,companies,platforms,user_score,user_rating,n_user_reviews
2025,Mount & Blade: Warband,main_game,0,1,2010,98,False,"Shooter, Role-playing (RPG), Simulator, Strategy","Paradox Interactive, Taleworlds","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",86.2375449143371,great,238
1557,Pokémon Ruby,main_game,0,0,2002,87,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure","Nintendo, Game Freak",Game Boy Advance,81.6622763813437,great,238
832,Planescape: Torment,main_game,0,0,1999,98,True,"Real Time Strategy (RTS), Role-playing (RPG), Strategy","Interplay Entertainment, Black Isle Studios","Linux, PC (Microsoft Windows), Mac, iOS",90.7281379124329,great,238
326,Medal of Honor: Allied Assault,main_game,0,2,2002,96,False,Shooter,"2015, Aspyr Media, Electronic Arts, icculus.org","Linux, PC (Microsoft Windows), Mac",82.10442689671231,great,238
284,Wolfenstein 3D,main_game,0,0,1992,82,True,Shooter,"id Software, MacPlay, BAM! Entertainment, id Software, Interplay Entertainment, Electronic Arts Victor, Atari, Activision, Zodttd, GT Interactive, Stalker Entertainment, Nerve Software, LLC, Imagineer, River Cresco, Interplay Entertainment, Rebecca Heineman, Bethesda Softworks","PC (Microsoft Windows), PlayStation 3, Xbox 360, PC DOS, Mac, Super Nintendo Entertainment System (SNES), Game Boy Advance, iOS, 3DO Interactive Multiplayer, Super Famicom, Atari Jaguar, Web browser",77.23629335279,great,236
1521,Pokémon Black,main_game,0,0,2010,59,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure","Nintendo, Game Freak",Nintendo DS,81.07179587308391,great,235
117,The Last Guardian,main_game,0,0,2016,220,False,"Platform, Puzzle, Adventure","Team Ico, Sony Interactive Entertainment, SIE Japan Studio, genDESIGN",PlayStation 4,83.709399281055,great,235
4598,Contra,main_game,0,0,1987,62,True,"Shooter, Platform, Arcade","Ocean Software, Konami, Banana Development, Konami","PC DOS, Commodore C64/128, Amstrad CPC, ZX Spectrum, Arcade",82.3254500417114,great,234
562,Tom Clancy's Splinter Cell: Conviction,main_game,1,0,2010,95,True,"Shooter, Tactical",Ubisoft Montreal,"PC (Microsoft Windows), Xbox 360, Mac, Android, iOS",76.6600957081348,great,234
22,System Shock 2,main_game,0,0,1999,114,False,"Shooter, Role-playing (RPG)","Irrational Games, Looking Glass Studios, Electronic Arts","PC (Microsoft Windows), Mac",89.91870092424531,great,233
4,Thief,main_game,1,0,2014,93,False,"Shooter, Adventure","Eidos Montréal, Square Enix","PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Xbox One",69.7801782155135,good,232
37094,Shadow of the Colossus,remake,0,0,2018,221,True,"Platform, Puzzle, Adventure","Sony Interactive Entertainment, Bluepoint Games, SIE Japan Studio",PlayStation 4,84.9086073710499,great,231
2438,Prince of Persia,main_game,1,0,2008,89,True,"Platform, Puzzle, Adventure","Ubisoft Montreal, Ubisoft","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",77.2739439812737,great,231
1426,Phoenix Wright: Ace Attorney,main_game,0,0,2001,79,True,"Point-and-click, Puzzle, Adventure, Visual Novel","Nintendo Australia, Capcom","Wii, PC (Microsoft Windows), Nintendo DS, Game Boy Advance, iOS, Legacy Cellphone",82.9740007403514,great,231
2903,Warframe,main_game,9,6,2013,90,False,"Shooter, Role-playing (RPG), Adventure","Panic Button Games, Digital Extremes","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",76.1550785722925,great,229
1556,Pokémon HeartGold,remake,0,0,2009,69,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure","The Pokémon Company, Nintendo, Game Freak",Nintendo DS,87.1122675325528,great,229
1114,Castlevania,main_game,0,0,1986,63,True,"Platform, Adventure","Nintendo, Konami, Konami, Konami","Wii, PC DOS, Commodore C64/128, Amiga, Nintendo Entertainment System (NES), Nintendo 3DS, Wii U, Family Computer Disk System, Arcade",78.46120363834589,great,229
152,Star Wars: Jedi Knight II - Jedi Outcast,main_game,0,0,2002,94,True,"Shooter, Adventure","CyberFront, Activision, Vicarious Visions, Raven Software, Westlake Interactive, LucasArts, Aspyr Media","PC (Microsoft Windows), Xbox, Mac, Nintendo GameCube, PlayStation 4, Nintendo Switch",84.3662447835776,great,229
11800,Divinity: Original Sin II,main_game,0,0,2017,118,False,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Adventure",Larian Studios,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",87.3016907444495,great,228
11790,The Last of Us: Left Behind,expansion,0,0,2014,84,False,"Shooter, Adventure","Naughty Dog, Sony Computer Entertainment","PlayStation 3, PlayStation 4",83.3671335899176,great,228
1305,Tom Clancy's Splinter Cell: Blacklist,main_game,0,0,2013,110,True,"Shooter, Tactical, Adventure","Ubisoft Entertainment, Ubisoft Toronto, Ubisoft","PC (Microsoft Windows), PlayStation 3, Xbox 360, Wii U",82.5154924957374,great,228
948,Worms Armageddon,standalone_expansion,0,0,1999,75,True,"Shooter, Platform, Strategy","MicroProse, Team17, Team17, Infogrames, Imagineer, Russobit-M, THQ, Sold Out Sales & Marketing","Nintendo 64, PC (Microsoft Windows), PlayStation, PlayStation 3, Dreamcast, PlayStation Portable",81.6329218521531,great,227
19457,The Elder Scrolls V: Skyrim Special Edition,remaster,0,0,2016,125,True,"Role-playing (RPG), Adventure","Bethesda Game Studios, Bethesda Softworks","PC (Microsoft Windows), PlayStation 4, Xbox One",86.5659555096566,great,226
438,Rome: Total War,main_game,0,2,2004,85,True,"Real Time Strategy (RTS), Simulator, Strategy, Turn-based strategy (TBS), Tactical","The Creative Assembly, Activision, Sega, Feral Interactive","PC (Microsoft Windows), Mac, iOS",82.2199313488569,great,226
3750,Quantum Break,main_game,0,0,2016,118,False,"Shooter, Adventure","Remedy Entertainment, Microsoft Studios, Asobo Studio","PC (Microsoft Windows), Xbox One",75.1991926742011,great,225
3221,Rogue Legacy,main_game,0,0,2013,77,False,"Platform, Role-playing (RPG), Adventure, Indie, Arcade","Abstraction Games, Cellar Door Games","Linux, PC (Microsoft Windows), PlayStation 3, Mac, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",76.7745109255843,great,225
2148,Banjo-Kazooie,main_game,0,0,1998,94,True,"Platform, Adventure","Nintendo, Rare, Microsoft Game Studios, 4J Studios","Nintendo 64, Xbox 360",85.1770496813007,great,225
1918,Injustice: Gods Among Us,main_game,19,0,2013,86,True,"Fighting, Adventure","NetherRealm Studios, WB Games, High Voltage Software, Armature Studio, Warner Bros. Entertainment Inc.","PlayStation 3, Xbox 360, Wii U",72.6468849877312,good,225
1618,Mortal Kombat,main_game,0,0,1992,52,True,Fighting,"Acclaim Entertainment, Sculptured Software, Probe Software, Arena Entertainment, Virgin Interactive Entertainment, Midway Games, Midway","PC DOS, Amiga, Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Game Boy, Sega Game Gear, Arcade, Sega CD",68.1252492999835,good,225
942,World of Goo,main_game,0,0,2008,83,False,"Puzzle, Simulator, Strategy, Indie","Brighter Minds, 2D Boy, Microsoft Studios, Tomorrow Corporation","Linux, Wii, PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",80.03768609732029,great,225
492,Gears of War 3,main_game,3,0,2011,68,False,Shooter,"Microsoft Game Studios, Epic Games","Xbox 360, Xbox One",82.19191367809691,great,225
1576,Spyro the Dragon,main_game,0,0,1998,67,True,"Platform, Adventure","Sony Computer Entertainment, Insomniac Games, Universal Interactive Studios","PlayStation, PlayStation 3, PlayStation Portable",79.1663659326486,great,223
1337,Torchlight II,main_game,0,0,2012,88,False,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure, Indie","Runic Games, Beijing Perfect World","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",77.8505688368803,great,223
911,Tom Clancy's Splinter Cell: Chaos Theory,main_game,0,0,2005,97,True,"Shooter, Tactical","Ubisoft Milan, Ubisoft Montreal, Ubisoft Entertainment, Ubisoft Milan","PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo DS, Nintendo GameCube, Nintendo 3DS, N-Gage, Legacy Cellphone",85.15814183130249,great,222
7170,Ico,main_game,0,0,2001,96,False,"Platform, Puzzle, Adventure","Sony Computer Entertainment, Inc. (SCEI), Team Ico",PlayStation 2,84.9196247914997,great,220
552,God of War: Chains of Olympus,main_game,0,0,2008,59,True,"Hack and slash/Beat 'em up, Adventure","Sony Computer Entertainment, Inc. (SCEI), Ready at Dawn, SCE Santa Monica Studio, Capcom","PlayStation 3, PlayStation Portable",78.0117462155617,great,220
141,Star Wars: Battlefront,main_game,0,0,2004,66,True,Shooter,"Pandemic Studios, LucasArts","PC (Microsoft Windows), PlayStation 2, Xbox, Mac",81.3819448716673,great,220
2599,Game Dev Tycoon,main_game,0,0,2012,56,False,"Simulator, Strategy, Indie",Greenheart Games,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",76.1812896230582,great,219
11169,Final Fantasy VII Remake,remake,0,0,2020,403,True,"Role-playing (RPG), Adventure","Square Enix, CyberConnect2","PC (Microsoft Windows), PlayStation 4",87.9224795625253,great,218
62,The Curse of Monkey Island,main_game,0,0,1997,104,False,"Point-and-click, Puzzle, Adventure","LucasArts, THQ, Activision",PC (Microsoft Windows),85.6451859175891,great,218
398,Final Fantasy XII,main_game,0,0,2006,89,True,"Role-playing (RPG), Adventure",Square Enix,PlayStation 2,85.1579595582217,great,217
1593,Pillars of Eternity,main_game,1,2,2015,118,False,"Role-playing (RPG), Strategy, Adventure, Indie","Obsidian Entertainment, Paradox Interactive","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Nintendo Switch",81.83011068769639,great,216
521,Fable,main_game,0,0,2004,83,False,"Role-playing (RPG), Adventure","Big Blue Box, Microsoft Game Studios",Xbox,84.31574777164951,great,216
8254,Resident Evil,remaster,0,0,2015,96,True,"Shooter, Adventure",Capcom,"PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Xbox One, Nintendo Switch",87.150061421016,great,215
3153,Castle Crashers,main_game,2,0,2008,60,False,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure, Indie",The Behemoth,"PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",78.4398312805822,great,214
286,Quake II,main_game,3,2,1997,338,True,Shooter,"Hammerhead, Activision, Hyperion Entertainment, Macmillan Digital Publishing, Logicware, Raster Productions, id Software, Tectoy","Nintendo 64, PC (Microsoft Windows), PlayStation, Zeebo",83.35497458099731,great,214
227,World of Warcraft: The Burning Crusade,expansion,0,0,2007,107,True,Role-playing (RPG),Blizzard Entertainment,"PC (Microsoft Windows), Mac",91.50136910120388,great,214
228,World of Warcraft: Wrath of the Lich King,expansion,0,0,2008,93,True,Role-playing (RPG),Blizzard Entertainment,"PC (Microsoft Windows), Mac",90.338924988319,great,213
82090,Forza Horizon 4,main_game,30,2,2018,71,True,"Racing, Arcade","Xbox Game Studios, Playground Games, Turn 10 Studios, Panic Button Games, Sumo Digital","PC (Microsoft Windows), Xbox One, Xbox Series X|S",81.9618668323727,great,212
9600,Persona 4,main_game,0,0,2008,112,True,"Role-playing (RPG), Simulator, Visual Novel","Atlus, Atlus, NIS America, Ubisoft Australia, Square Enix","PlayStation 2, PlayStation 3",87.9171764069258,great,212
7574,FIFA 15,main_game,0,0,2014,69,False,Sport,"EA Sports, EA Canada, Electronic Arts, Inc.","Wii, PC (Microsoft Windows), PlayStation 3, Xbox 360, Nintendo 3DS, PlayStation Vita, PlayStation 4, Xbox One",72.3438202530578,good,212
6247,Trine,main_game,0,0,2009,87,False,"Platform, Puzzle, Adventure, Indie","Frozenbyte, Nobilis","Linux, PC (Microsoft Windows), PlayStation 3, Mac, Wii U",76.8993588235422,great,212
119313,Fall Guys: Ultimate Knockout,main_game,0,0,2020,281,False,"Platform, Sport, Adventure, Indie","Devolver Digital, Mediatonic, Epic Games","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S",77.4837815122702,great,211
509,RAGE,main_game,1,0,2011,75,False,"Shooter, Racing","Aspyr Media, id Software, Bethesda Softworks","PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac",72.7910174978001,good,211
2750,Pac-Man,main_game,0,0,1980,39,True,"Puzzle, Strategy, Arcade","Kai Darius Kohl and Fredric Blåholtz, Atarisoft, Atari, Inc., SNK, Wiz, Dempa Shimbunsha, Micomsoft, Namco Limited, Midway Manufacturing","Wii, PC (Microsoft Windows), Xbox 360, PC DOS, Commodore C64/128, Nintendo Entertainment System (NES), ZX Spectrum, MSX, Game Boy, Sega Game Gear, Nintendo 3DS, Wii U, PlayStation 4, Arcade, Legacy Cellphone, Atari 8-bit, Atari 5200, Intellivision, Commodore VIC-20, Windows Phone, Apple II, Sharp X1, Neo Geo Pocket Color, PC-8801, Fairchild Channel F, Texas Instruments TI-99, PC-98, FM-7, NEC PC-6000 Series",77.52463584492949,great,210
949,Call of Duty 3,main_game,0,0,2006,44,True,Shooter,"Activision, Treyarch, Exact Entertainment","Wii, PlayStation 2, PlayStation 3, Xbox, Xbox 360",71.1705401554533,good,210
341,Harry Potter and the Sorcerer's Stone,main_game,0,0,2001,70,True,"Platform, Puzzle, Role-playing (RPG), Adventure","Argonaut Games, Electronic Arts",PlayStation,73.6658267040927,good,210
7313,Heroes of the Storm,main_game,0,0,2015,91,False,MOBA,Blizzard Entertainment,"PC (Microsoft Windows), Mac",72.9289355942432,good,209
6739,Black Mesa,remake,0,0,2020,95,True,"Shooter, Platform, Adventure, Indie",Crowbar Collective,"Linux, PC (Microsoft Windows)",90.6754309655779,great,209
2287,Pokémon Y,main_game,0,0,2013,71,True,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Adventure","Nintendo, The Pokémon Company, Game Freak, Creatures Inc.",Nintendo 3DS,79.8167288361554,great,209
1619,Mortal Kombat II,main_game,0,0,1993,45,True,Fighting,"Midway, Acclaim Entertainment, Probe Entertainment, Sculptured Software","PlayStation, PlayStation 3, PC DOS, Amiga, Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Sega 32X, Sega Saturn, Game Boy, Arcade, Sega Master System",75.692544942974,great,209
111469,Among Us,main_game,0,0,2018,74,False,"Strategy, Indie","InnerSloth, PlayEveryWare","PC (Microsoft Windows), Android, iOS, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",72.6241837715946,good,208
1560,Pokémon Diamond,main_game,0,0,2006,54,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure","Nintendo, Game Freak",Nintendo DS,81.5605567601477,great,208
456,StarCraft: Brood War,expansion,0,0,1998,93,False,"Real Time Strategy (RTS), Strategy","Blizzard Entertainment, Saffire, Sierra Entertainment","PC (Microsoft Windows), Mac",90.3427399925122,great,208
7842,Danganronpa: Trigger Happy Havoc,main_game,0,0,2010,55,False,"Shooter, Adventure, Visual Novel","NIS America, Spike ChunSoft, Abstraction Games","Linux, PC (Microsoft Windows), Mac, Android, PlayStation Portable, iOS, PlayStation Vita",82.83361356556821,great,207
1156,Tomb Raider II,main_game,0,0,1997,82,True,"Shooter, Platform, Adventure","Eidos Interactive, Core Design","PC (Microsoft Windows), PlayStation, PlayStation 3, Mac, PlayStation Portable, PlayStation Vita",81.7941463734314,great,207
1069,Super Mario Land,main_game,0,0,1989,57,True,"Shooter, Platform","Nintendo R&D1, Nintendo","Game Boy, Nintendo 3DS",74.8378478356434,good,207
457,StarCraft II: Heart of the Swarm,standalone_expansion,0,0,2013,105,True,"Real Time Strategy (RTS), Strategy",Blizzard Entertainment,"PC (Microsoft Windows), Mac",86.71816196118459,great,207
1976,Call of Juarez: Gunslinger,main_game,0,0,2013,78,False,"Shooter, Adventure, Arcade","Ubisoft Entertainment, Techland","PC (Microsoft Windows), PlayStation 3, Xbox 360, Nintendo Switch",77.3988212608189,great,206
1714,Mega Man,main_game,0,0,1987,48,True,"Platform, Adventure",Capcom,"Wii, PlayStation 3, Nintendo Entertainment System (NES), Nintendo 3DS, Wii U, PlayStation Vita, Family Computer",76.3763839110076,great,206
1050,Hitman: Codename 47,main_game,0,0,2000,70,False,"Shooter, Racing, Tactical, Adventure","IO Interactive, Eidos Interactive",PC (Microsoft Windows),75.4454317602992,great,206
137,Star Wars: The Force Unleashed II,main_game,2,0,2010,47,True,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","LucasArts, LucasArts, Aspyr Media, Red Fly Studio","Linux, Wii, PC (Microsoft Windows), PlayStation 3, Xbox 360, Nintendo DS, iOS",63.30344584265801,good,206
6250,Trine 2,main_game,1,0,2011,82,True,"Platform, Puzzle, Adventure, Indie","Atlus, Frozenbyte","Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Android, Wii U",76.4459716255158,great,205
1528,Jak and Daxter: The Precursor Legacy,main_game,0,0,2001,59,True,"Platform, Adventure","Naughty Dog, Sony Computer Entertainment, Inc. (SCEI)","PlayStation 2, PlayStation 3, PlayStation Vita, PlayStation 4",80.0784502878807,great,205
1269,Darksiders II,main_game,3,0,2012,81,False,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","Vigil Games, THQ, Spike ChunSoft","PC (Microsoft Windows), PlayStation 3, Xbox 360, Wii U, Nintendo Switch",76.6618609851806,great,205
293,Sid Meier's Civilization IV,main_game,0,2,2005,89,True,"Simulator, Strategy, Turn-based strategy (TBS)","2K Games, Aspyr Media, Firaxis Games, Take-Two Interactive","PC (Microsoft Windows), Mac",86.0234327335213,great,205
21062,Sonic Mania,main_game,1,0,2017,122,True,"Platform, Adventure, Arcade","PagodaWest Games, SEGA of Japan, Headcannon, Tantalus Media, Christian Whitehead, Sega","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",84.0446835435437,great,204
19561,Days Gone,main_game,0,0,2019,300,False,"Shooter, Adventure","Sony Interactive Entertainment, SIE Bend Studio","PC (Microsoft Windows), PlayStation 4",80.66365557996161,great,203
3812,Ryse: Son of Rome,main_game,0,0,2013,69,False,"Hack and slash/Beat 'em up, Adventure","Crytek Frankfurt, Microsoft Studios, Deep Silver, Crytek","PC (Microsoft Windows), Xbox One",71.6973337371209,good,203
2178,New Super Mario Bros. Wii,main_game,0,0,2009,71,True,"Platform, Adventure","Nintendo, Nintendo EAD","Wii, Wii U",82.425422644057,great,203
1058,LittleBigPlanet,main_game,0,0,2008,73,True,Platform,"Media Molecule, Sony Computer Entertainment",PlayStation 3,79.00574531696239,great,203
3015,The Walking Dead: 400 Days,dlc_addon,0,0,2013,62,True,"Point-and-click, Adventure",Telltale Games,"PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation Vita",69.8096878942287,good,202
